"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.","G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.","G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.","G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.","GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.","GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.","GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.","GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.","POP_TOT...População.total.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes."
"293310","Várzea do Poço","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","4861",,"7256",,"1",,"0",,"7256","4861"
"293310","Várzea do Poço","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5589",,"8569",,"1",,"3",,"8569","5589"
"293310","Várzea do Poço","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","4437",,"6624",,"1",,"0",,"6624","4437"
"293310","Várzea do Poço","BA","1997","","",,,,,,,,,"11184","5137"
"293310","Várzea do Poço","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP","Água; Res Sólidos","6222",,"9309",,"1",,"2",,"9309","6222"
"293310","Várzea do Poço","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","4575",,"6830",,"1",,"0",,"6830","4575"
"293310","Várzea do Poço","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5292",,"11522",,"1",,"0",,"11522","5292"
"293310","Várzea do Poço","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP","Água; Res Sólidos","5855",,"8759",,"1",,"2",,"8759","5855"
"293310","Várzea do Poço","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5822",,"8711",,"1",,"2",,"8711","5822"
"293310","Várzea do Poço","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","4735",,"7069",,"1",,"0",,"7069","4735"
"293310","Várzea do Poço","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","4597",,"6863",,"1",,"2",,"6863","4597"
"293310","Várzea do Poço","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5447",,"11860",,"1",,"0",,"11860","5447"
"293310","Várzea do Poço","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5034",,"7515",,"1",,"0",,"7515","5034"
"293310","Várzea do Poço","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP","Água; Res Sólidos","6294",,"9416",,"1",,"2",,"9416","6294"
"293310","Várzea do Poço","BA","1996","","",,,,,,,,,"10784","4953"
"293315","Várzea Nova","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331540] Prefeitura Municipal de Várzea Nova - PMVN","Água e Esgoto; Res Sólidos","8813","8813","13470","13470","1","1","0","0","13470","8813"
"293315","Várzea Nova","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8553",,"13073",,"1",,"0",,"13073","8553"
"293315","Várzea Nova","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","9115",,"14365",,"1",,"0",,"14365","9115"
"293315","Várzea Nova","BA","1996","","",,,,,,,,,"12387","7814"
"293315","Várzea Nova","BA","1995","","",,,,,,,,,"18241","11507"
"293315","Várzea Nova","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8446",,"12910",,"1",,"0",,"12910","8446"
"293315","Várzea Nova","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","9110",,"14357",,"1",,"0",,"14357","9110"
"293315","Várzea Nova","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8455",,"13782",,"1",,"0",,"13782","8455"
"293315","Várzea Nova","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8118",,"13233",,"1",,"0",,"13233","8118"
"293315","Várzea Nova","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8851",,"13949",,"1",,"0",,"13949","8851"
"293315","Várzea Nova","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7308",,"11585",,"1",,"0",,"11585","7308"
"293315","Várzea Nova","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7332",,"11952",,"1",,"0",,"11952","7332"
"293315","Várzea Nova","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7742",,"12620",,"1",,"0",,"12620","7742"
"293315","Várzea Nova","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8499",,"12991",,"1",,"0",,"12991","8499"
"293315","Várzea Nova","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7077",,"11218",,"1",,"0",,"11218","7077"
"293315","Várzea Nova","BA","1997","","",,,,,,,,,"11952","7540"
"293315","Várzea Nova","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331540] Prefeitura Municipal de Várzea Nova - PMVN","Água e Esgoto; Res Sólidos","8848","8848","13524","13524","1","1","0","0","13524","8848"
"293315","Várzea Nova","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7534",,"12281",,"1",,"0",,"12281","7534"
"293315","Várzea Nova","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8297",,"13525",,"1",,"0",,"13525","8297"
"293315","Várzea Nova","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","8683",,"14154",,"1",,"0",,"14154","8683"
"293315","Várzea Nova","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","8885","8885","13581","13581","1","1","0","0","13581","8885"
"293330","Vitória da Conquista","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","274739","274739","306866","306866","1","1","5","0","306866","274739"
"293330","Vitória da Conquista","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","277660","277660","310129","310129","1","1","7","0","310129","277660"
"293330","Vitória da Conquista","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","274012","274012","318901","318901","1","1","5","0","318901","274012"
"293330","Vitória da Conquista","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","301707","301707","336987","336987","1","1","12","0","336987","301707"
"293330","Vitória da Conquista","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","245680","245680","285927","285927","1","1","0","0","285927","245680"
"293330","Vitória da Conquista","BA","1995","","",,,,,,,,,"242647","204710"
"293330","Vitória da Conquista","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","282813","282813","315884","315884","1","1","9","0","315884","282813"
"293330","Vitória da Conquista","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","232307","232307","270364","270364","1","1","0","0","270364","232307"
"293330","Vitória da Conquista","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","249215","249215","290042","290042","1","1","0","0","290042","249215"
"293330","Vitória da Conquista","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","229579","229579","267189","267189","1","1","0","0","267189","229579"
"293330","Vitória da Conquista","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","213940","213940","253587","253587","1","1","0","0","253587","213940"
"293330","Vitória da Conquista","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","225545","225545","262494","262494","1","1","0","0","262494","225545"
"293330","Vitória da Conquista","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","304582","304582","340199","340199","1","1","12","0","340199","304582"
"293330","Vitória da Conquista","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","264821","264821","308204","308204","1","1","0","0","308204","264821"
"293330","Vitória da Conquista","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","307296","307296","343230","343230","1","1","12","0","343230","307296"
"293330","Vitória da Conquista","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","210911","210911","249997","249997","1","1","0","0","249997","210911"
"293330","Vitória da Conquista","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","235445","235445","274016","274016","1","1","1","0","274016","235445"
"293330","Vitória da Conquista","BA","1996","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","204295","204295","242155","242155","1","1","0","0","242155","204295"
"293330","Vitória da Conquista","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","269714","269714","313898","313898","1","1","5","0","313898","269714"
"293330","Vitória da Conquista","BA","1997","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","207885","207885","246410","246410","1","1","0","0","246410","207885"
"293330","Vitória da Conquista","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP","Água e Esgoto; Res Sólidos","242034","242034","281684","281684","1","1","0","0","281684","242034"
"293340","Wagner","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6482",,"8983",,"1",,"0",,"8983","6482"
"293340","Wagner","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6518",,"9691",,"1",,"0",,"9691","6518"
"293340","Wagner","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6431",,"9562",,"1",,"0",,"9562","6431"
"293340","Wagner","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6603",,"9817",,"1",,"0",,"9817","6603"
"293340","Wagner","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6198",,"9216",,"1",,"0",,"9216","6198"
"293340","Wagner","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7022",,"9731",,"1",,"0",,"9731","7022"
"293340","Wagner","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29334040] Secretaria Municipal de Obras e Serviços - smos","Água; Res Sólidos","6087",,"8807",,"1",,"0",,"8807","6087"
"293340","Wagner","BA","1995","","",,,,,,,,,"8678","5408"
"293340","Wagner","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7014",,"9720",,"1",,"0",,"9720","7014"
"293340","Wagner","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5951",,"8610",,"1",,"0",,"8610","5951"
"293340","Wagner","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6274",,"9328",,"1",,"0",,"9328","6274"
"293340","Wagner","BA","1997","","",,,,,,,,,"9102","5672"
"293340","Wagner","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6103",,"8830",,"1",,"0",,"8830","6103"
"293340","Wagner","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6483",,"8984",,"1",,"0",,"8984","6483"
"293340","Wagner","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5843",,"9376",,"1",,"0",,"9376","5843"
"293340","Wagner","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6037",,"8976",,"1",,"0",,"8976","6037"
"293340","Wagner","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29334040] Secretaria Municipal de Obras e Serviços - smos","Água; Res Sólidos","6483",,"8985",,"1",,"0",,"8985","6483"
"293340","Wagner","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6858",,"9504",,"1",,"0",,"9504","6858"
"293340","Wagner","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6117",,"9095",,"1",,"0",,"9095","6117"
"293340","Wagner","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","6014",,"9651",,"1",,"0",,"9651","6014"
"293340","Wagner","BA","1996","","",,,,,,,,,"8776","5469"
"293360","Xique-Xique","BA","1995","","",,,,,,,,,"42922","29562"
"293360","Xique-Xique","BA","1997","","",,,,,,,,,"40928","28189"
"293360","Xique-Xique","BA","2004","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","33138","33138","46947","46947",,,"2","0","46947","33138"
"293360","Xique-Xique","BA","2000","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","31565","31565","44718","44718",,,"3","0","44718","31565"
"293360","Xique-Xique","BA","1996","","",,,,,,,,,"40786","28091"
"293360","Xique-Xique","BA","2003","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","32510","32510","46057","46057",,,"2","0","46057","32510"
"293360","Xique-Xique","BA","2007","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","31853","31853","45700","45700",,,"2","0","45700","31853"
"293360","Xique-Xique","BA","1998","","",,,,,,,,,"41048","28271"
"293360","Xique-Xique","BA","2014","[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX","Água e Esgoto; Res Sólidos","34452","34452","48210","48210","1","1","6","0","48210","34452"
"293360","Xique-Xique","BA","2002","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","32210","32210","45632","45632",,,"2","0","45632","32210"
"293360","Xique-Xique","BA","2001","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","31842","31842","45110","45110",,,,,"45110","31842"
"293360","Xique-Xique","BA","2005","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","33486","33486","47440","47440",,,"2","0","47440","33486"
"293360","Xique-Xique","BA","2012","[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX","Água e Esgoto; Res Sólidos","32630","32630","45660","45660","1","1","6","0","45660","32630"
"293360","Xique-Xique","BA","2015","[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX","Água e Esgoto; Res Sólidos","34528","34528","48316","48316","1","1","6","0","48316","34528"
"293360","Xique-Xique","BA","2011","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","32586","32586","45599","45599","1","1","5","0","45599","32586"
"293360","Xique-Xique","BA","2010","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","32541","32541","45536","45536","1","1","5","0","45536","32541"
"293360","Xique-Xique","BA","2006","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","33824","33824","47918","47918",,,"2","0","47918","33824"
"293360","Xique-Xique","BA","2013","[29336011] Serviço Autônomo de Água e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX","Água e Esgoto; Res Sólidos","34373","34373","48100","48100","1","1","6","0","48100","34373"
"293360","Xique-Xique","BA","1999","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","28354","28354","41168","41168",,,"3","0","41168","28354"
"293360","Xique-Xique","BA","2009","[29336011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","33087","33087","47470","47470","1","1","5","0","47470","33087"
"293360","Xique-Xique","BA","2008","","",,,,,,,,,"47251","32934"
"310100","Águas Vermelhas","MG","2011","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","8987","8987","12787","12787","1","1","13","1","12787","8987"
"310100","Águas Vermelhas","MG","2005","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","8806",,"12889",,"1",,"0",,"12889","8806"
"310100","Águas Vermelhas","MG","2002","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","8347",,"12217",,"1",,"0",,"12217","8347"
"310100","Águas Vermelhas","MG","2004","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","8681",,"12706",,"1",,"0",,"12706","8681"
"310100","Águas Vermelhas","MG","1998","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","7793",,"11129",,"1",,"0",,"11129","7793"
"310100","Águas Vermelhas","MG","2013","[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de Águas Vermelhas - PMAV","Água e Esgoto; Res Sólidos","9351","9351","13306","13306","1","1","13","1","13306","9351"
"310100","Águas Vermelhas","MG","1997","","",,,,,,,,,"11022","7718"
"310100","Águas Vermelhas","MG","2008","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","9190","9190","13179","13179","1","1","13","1","13179","9190"
"310100","Águas Vermelhas","MG","2012","[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de Águas Vermelhas - PMAV","Água e Esgoto; Res Sólidos","9031","9031","12850","12850","1","1","13","1","12850","9031"
"310100","Águas Vermelhas","MG","2001","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","8239",,"12060",,"1",,"0",,"12060","8239"
"310100","Águas Vermelhas","MG","2000","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","8115",,"11878",,"1",,"0",,"11878","8115"
"310100","Águas Vermelhas","MG","1996","","",,,,,,,,,"20361","14258"
"310100","Águas Vermelhas","MG","2006","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","8929",,"13070",,"1",,"0",,"13070","8929"
"310100","Águas Vermelhas","MG","2015","[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de Águas Vermelhas - PMAV","Água e Esgoto; Res Sólidos","9451","9451","13447","13447","1","1","13","1","13447","9451"
"310100","Águas Vermelhas","MG","2007","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","8838","8838","12674","12674","1","1","13","1","12674","8838"
"310100","Águas Vermelhas","MG","2003","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","8455",,"12375",,"1",,"0",,"12375","8455"
"310100","Águas Vermelhas","MG","1999","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água","7868",,"11236",,"1",,"0",,"11236","7868"
"310100","Águas Vermelhas","MG","2010","[31062000] Companhia de Saneamento de Minas Gerais - COPASA","Água e Esgoto","8941","8941","12722","12722","1","1","13","1","12722","8941"
